record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked
3974,UA,United,UA9456,HAV,SAP,20/12/2025 19:56,20/12/2025 22:47,156,ON_TIME,0,A319,PREMIUM_ECONOMY,12F,a5b7a402-415a-44df-9891-28a3210aefab,f,48,HN,12/11/2025 04:00,WEB,PAYPAL,"145,77",USD,145.77,1,0
3975,AA,American Airlines,AA5162,SAP,SAL,21/03/2024 03:45,03-21-2024 06:33 AM,171,ON_TIME,0,B767,BUSINESS,9C,8e151041-e908-4abe-af33-b43c75543e2b,F,46,HN,02-17-2024 03:35 PM,AGENCIA,TARJETA,179.74,USD,179.74,1,0
3976,AV,Avianca,AV8146,SJO,BOG,07/01/2024 14:23,07/01/2024 16:16,122,ON_TIME,0,B739,ECONOMY,16A,08765ba6-33fb-40c1-8a59-b0f8e1d6f506,Femenino,15,HN,17/12/2023 19:33,WEB,EFECTIVO,"114,69",EUR,125.01,2,1
3977,LA,LATAM,LA6143,BOG,GUA,09/06/2024 17:45,10/06/2024 00:42,412,ON_TIME,0,B757,ECONOMY,26C,a5433b59-1b95-4d4b-8279-47e4403b1fbb,M,30,,17/05/2024 23:35,AGENCIA,TARJETA,50.08,GTQ,6.41,2,1
3978,WN,Southwest,WN3582,HAV,lim,26/04/2024 20:30,27/04/2024 03:36,412,ON_TIME,0,B757,ECONOMY,45F,2bfd870f-178e-4b91-8bc6-240e22ea8bee,F,51,MX,17/04/2024 04:55,CALL_CENTER,EFECTIVO,169.83,USD,169.83,1,0
3979,AM,Aeromexico,AM2838,LIM,SJO,03/12/2025 05:08,03/12/2025 07:26,136,ON_TIME,0,CRJ9,ECONOMY,29A,833b2b86-ec27-48f8-9669-d0a8005e7ff8,Femenino,33,PE,08-19-2025 12:08 PM,WEB,EFECTIVO,"173,42",USD,173.42,1,0
3980,B6,JetBlue,B67425,CUN,SAL,02-14-2024 07:43 PM,02-15-2024 01:23 AM,317,ON_TIME,0,B738,ECONOMY,26A,2edca9bd-ea5a-4756-96e0-6e0b00c1b7c4,Masculino,35,PA,14/11/2023 04:44,WEB,PUNTOS,71.3,USD,71.3,1,0
3981,DL,DELTA,DL7671,GUA,LIM,21/06/2025 10:03,21/06/2025 13:27,211,ON_TIME,0,B737,ECONOMY,22F,7902b171-af13-4aa2-9773-21d54f36832d,F,25,CR,07/04/2025 00:49,AGENCIA,PUNTOS,144.46,GTQ,18.49,2,1
3982,FR,Ryanair,FR2481,SJO,JFK,03/11/2025 02:19,11/03/2025 10:14,259,DELAYED,199,B777,ECONOMY,38A,edf97fe7-510d-4bd9-85df-48cfb7f661e1,M,23,CU,23/08/2025 00:50,AEROPUERTO,EFECTIVO,105.36,USD,105.36,1,0
3983,LA,LATAM,LA6542,MIA,bcn,08/08/2024 02:15,08/08/2024 04:23,117,DIVERTED,0,B739,ECONOMY,32F,92129666-8597-407a-86f6-b2576452aa18,F,26,GT,07-18-2024 10:40 PM,CALL_CENTER,EFECTIVO,69.33,GTQ,8.87,1,0
3984,UA,United,UA1379,MIA,JFK,02/06/2025 09:21,06/02/2025 14:09,267,ON_TIME,0,B737,PREMIUM_ECONOMY,14B,5e17a2cb-c882-4659-a61f-2f7f1fc74c3b,M,47,PE,12-30-2024 12:42 AM,WEB,PAYPAL,96.27,MXN,5.58,0,0
3985,FR,Ryanair,FR7554,JFK,LAX,11/06/2025 03:16,11/06/2025 08:09,282,ON_TIME,0,B767,ECONOMY,24A,134e36d1-448c-4983-ab56-24b64b5e4f8b,M,28,PE,29/04/2025 15:35,CALL_CENTER,TRANSFERENCIA,121.08,USD,121.08,1,0
3986,IB,Iberia,IB4090,LAX,BCN,04/05/2024 23:10,05/05/2024 05:52,386,ON_TIME,0,E190,ECONOMY,42C,2c32721c-7f64-48a8-a0e5-ef6dc658ac27,M,54,SV,18/01/2024 14:13,AGENCIA,TRANSFERENCIA,102.07,USD,102.07,2,1
3987,WN,Southwest,WN8133,MAD,SAL,06-19-2024 11:37 AM,06-19-2024 04:57 PM,321,ON_TIME,0,B787,ECONOMY,28A,e79f51fb-0320-4e9c-88bc-c5f3bc141230,F,25,HN,18/04/2024 15:20,AEROPUERTO,PUNTOS,68.12,MXN,3.95,1,0
3988,IB,Iberia,IB7875,LIM,HAV,12/09/2025 17:55,09/12/2025 20:32,132,DELAYED,31,E190,ECONOMY,35D,fc2370ab-870d-41ea-84b4-965024fdd3a7,M,35,US,08-16-2025 02:44 AM,AEROPUERTO,TRANSFERENCIA,91.13,USD,91.13,1,0
3989,B6,JetBlue,B60625,HAV,SJO,23/04/2024 09:19,04-23-2024 03:50 PM,372,ON_TIME,0,B739,PREMIUM_ECONOMY,11F,27eb59b0-648b-4c34-8f4a-31b1f42ed075,F,21,PE,12/01/2024 06:35,WEB,PAYPAL,141.63,USD,141.63,0,0
3990,CM,Copa Airlines,CM5068,PTY,MAD,29/01/2024 04:46,29/01/2024 06:43,103,ON_TIME,0,B767,ECONOMY,24B,9d749276-3dea-4c48-8349-25f7172c1331,F,35,PE,10/01/2023 02:48,AGENCIA,TARJETA,44.68,USD,44.68,1,0
3991,IB,Iberia,IB4783,HAV,MEX,10/12/2025 05:53,,,CANCELLED,,B738,ECONOMY,,9e00bee4-5346-44f3-9bbc-0dc2e4986e48,F,21,US,22/10/2025 03:44,APP,TARJETA,68.28,USD,68.28,1,0
3992,LA,LATAM,LA2068,bog,SAP,05-28-2025 12:30 PM,05-28-2025 05:20 PM,300,ON_TIME,0,E190,ECONOMY,24D,d88193c2-8357-4548-ac35-0b0fa153e941,F,33,SV,28/01/2025 15:01,CALL_CENTER,PUNTOS,"157,79",USD,157.79,3,2
3993,AA,American Airlines,AA8458,SJO,MIA,24/01/2025 20:42,25/01/2025 00:57,233,ON_TIME,0,B767,ECONOMY,38B,551f7e29-4315-4512-994b-f25340761218,F,37,SV,24/10/2024 09:36,CALL_CENTER,PAYPAL,60.69,GTQ,7.77,1,0
3994,BA,British Airways,BA3360,LAX,BCN,11/01/2025 19:39,01/11/2025 23:40,237,ON_TIME,0,B787,PREMIUM_ECONOMY,13C,5f19a85c-0b33-4615-89dd-0900c71aaa81,M,36,CR,09/10/2025 06:06,AGENCIA,PAYPAL,97.21,USD,97.21,0,0
3995,UA,United,UA6659,MIA,BOG,18/10/2024 13:37,18/10/2024 17:06,205,ON_TIME,0,B757,ECONOMY,34C,cb55da97-52f3-438c-b65c-a3cd1e0a7ff3,M,38,MX,15/09/2024 05:14,AGENCIA,PAYPAL,99.8,GTQ,12.77,2,1
3996,DL,Delta,DL5512,BCN,JFK,10/10/2024 09:25,,,CANCELLED,,A319,ECONOMY,,0370416f-a5de-4759-a04e-260dc42d82d1,M,49,PA,06/07/2024 00:12,APP,PUNTOS,80.76,USD,80.76,0,0
3997,CM,Copa Airlines,CM2672,HAV,BCN,11/02/2025 13:42,11/02/2025 20:16,193,DELAYED,200,A319,ECONOMY,36A,525cc5e6-1842-4dc6-a84d-deaaf9633b28,M,55,US,21/10/2025 18:02,CALL_CENTER,PUNTOS,111.92,USD,111.92,3,2
3998,FR,Ryanair,FR6023,MAD,LAX,15/11/2024 05:24,15/11/2024 09:16,237,ON_TIME,0,B767,ECONOMY,32A,2e63df72-0cd9-47f6-8952-c26a8f3aa4ac,F,24,CU,23/09/2024 02:14,AGENCIA,PUNTOS,176.52,USD,176.52,1,0
3999,IB,Iberia,IBO721,SAL,MEX,17/07/2025 03:20,17/07/2025 10:22,314,DELAYED,97,A319,ECONOMY,43C,231783f6-b1d1-4c2e-b1d7-461ec85a3b90,F,38,CO,25/06/2025 05:27,WEB,TARJETA,60.81,USD,60.81,2,1
4000,BA,British Airways,BA8150,SJO,GUA,08/08/2024 15:32,08/08/2024 16:56,62,ON_TIME,0,E190,ECONOMY,36E,8c53d423-66e3-405c-8c8a-9c7414b57ed1,F,55,PE,05-18-2024 01:21 PM,AGENCIA,TRANSFERENCIA,168.55,USD,168.55,1,0
4001,BA,British Airways,BA6683,SJO,MAD,26/03/2024 15:10,,,CANCELLED,,B738,ECONOMY,,109c14c2-2045-4b35-aebf-9fa5fa92dd19,F,33,PE,13/12/2023 20:25,WEB,TARJETA,"68,29",MXN,3.96,1,0
4002,DL,Delta,DL0384,BOG,SAP,21/08/2024 09:23,21/08/2024 14:00,272,ON_TIME,0,A321,ECONOMY,40C,0b238865-0b18-41fc-8852-1c065378f1cc,F,31,ES,03/07/2024 07:06,WEB,PAYPAL,104.6,USD,104.6,1,0
4003,B6,JETBLUE,B62855,PTY,HAV,23/07/2025 22:57,24/07/2025 00:15,75,ON_TIME,0,B787,ECONOMY,36A,6357cdc6-c0b1-4b33-b065-afe39f7d02dc,Femenino,50,CU,05/02/2025 04:40,WEB,TARJETA,99.45,USD,99.45,2,1
4004,UA,United,UA4190,BCN,LAX,09/11/2024 04:03,11/09/2024 06:23,150,ON_TIME,0,A321,ECONOMY,26D,0d53c3c2-617c-4d76-bc65-639ef9007341,F,35,MX,13/06/2024 12:47,CALL_CENTER,EFECTIVO,"137,59",USD,137.59,0,0
4005,DL,DELTA,DL0760,BOG,SJO,02/10/2025 16:20,10/02/2025 19:28,160,DELAYED,17,B737,ECONOMY,21E,5299f5ab-efc0-4338-b7b8-7d9c3cc598f2,M,29,CU,11/12/2024 19:55,WEB,EFECTIVO,116.84,MXN,6.78,2,1
4006,LA,LATAM,LA0732,SJO,PTY,21/10/2024 16:01,21/10/2024 20:21,262,ON_TIME,0,B738,ECONOMY,32D,96099299-5489-4003-8adc-42ec1f105006,M,30,HN,23/07/2024 10:01,CALL_CENTER,PAYPAL,94.71,GTQ,12.12,2,1
4007,AM,Aeromexico,AM5930,BCN,SJO,23/03/2024 01:13,23/03/2024 08:06,412,ON_TIME,0,A319,ECONOMY,17A,463c9aa4-1e42-4adf-841e-bd58c076f1ff,M,32,HN,22/02/2024 18:08,AEROPUERTO,TARJETA,79.87,USD,79.87,1,0
4008,UA,United,UA0185,MIA,SJO,04/09/2024 13:53,04/09/2024 15:57,114,ON_TIME,0,A320,ECONOMY,29F,c83ee7a5-147b-41f2-b0a3-68660792364b,M,29,SV,08/04/2024 17:08,APP,PAYPAL,130.41,MXN,7.56,2,1
4009,AV,Avianca,AV3670,HAV,MEX,17/06/2025 11:18,06-17-2025 04:06 PM,279,ON_TIME,0,B737,ECONOMY,34E,b1e5381e-b326-4854-ad3b-7ad05e6c557a,M,24,SV,22/03/2025 19:45,AGENCIA,PAYPAL,62.86,GTQ,8.05,1,0
4010,CM,COPA AIRLINES,CM1578,CUN,BOG,09/05/2024 16:42,10/05/2024 01:35,328,DELAYED,193,B739,ECONOMY,29C,60d9c64c-f1cf-4c7f-97fc-ecffb9a1a32e,F,61,CR,04/02/2024 09:43,AEROPUERTO,TRANSFERENCIA,114.69,USD,114.69,1,0
4011,B6,JetBlue,B64968,SAP,MAD,09/11/2025 15:40,09/11/2025 20:39,281,ON_TIME,0,CRJ9,PREMIUM_ECONOMY,11A,06843113-74b5-4aac-b5f2-840ceb659d8a,Masculino,2,CU,02/08/2025 10:13,CALL_CENTER,PAYPAL,90.22,USD,90.22,2,1
4012,IB,IBERIA,IB8134,SAP,GUA,30/07/2024 17:23,,,CANCELLED,,A321,BUSINESS,,a7e993f9-e724-4f05-8283-ab383f994391,M,10,SV,05/06/2024 18:04,AGENCIA,PAYPAL,128.48,USD,128.48,2,1
4013,CM,Copa Airlines,CM5475,BCN,HAV,17/12/2025 06:20,17/12/2025 10:28,201,DELAYED,30,A319,ECONOMY,17A,9ce97677-f03a-4969-8d00-832633f778ce,X,0,PA,23/10/2025 19:17,CALL_CENTER,PAYPAL,77.64,USD,77.64,1,0
4014,CM,Copa Airlines,CM3047,MAD,SJO,12/11/2025 18:14,13/11/2025 01:29,414,ON_TIME,0,B767,ECONOMY,37A,f285b4f5-e141-402c-922b-941c6984736f,F,19,US,24/07/2025 07:43,CALL_CENTER,PUNTOS,83.18,USD,83.18,2,1
4015,AA,American Airlines,AA1581,MIA,SJO,03/03/2024 12:36,03/03/2024 21:00,400,DELAYED,111,B787,ECONOMY,38D,e4947ccd-cf41-464b-9b70-4844700ad2f3,Femenino,12,SV,02/07/2024 21:12,AGENCIA,TRANSFERENCIA,83.85,USD,83.85,0,0
4016,DL,Delta,DL3693,BCN,MIA,19/07/2024 11:47,19/07/2024 14:53,164,ON_TIME,0,B787,ECONOMY,30F,0651724d-fa04-4bc5-a7fd-698a27b3e95c,F,28,US,22/05/2024 08:07,AGENCIA,TARJETA,137.78,GTQ,17.64,2,1
4017,UA,United,UA3344,MIA,MAD,02/04/2025 00:37,02/04/2025 06:57,197,DELAYED,162,B767,ECONOMY,16F,e0277cf1-1a13-4fa0-a197-84e0eab3b997,M,52,HN,04/03/2025 14:13,AEROPUERTO,PUNTOS,107.22,GTQ,13.72,1,0
4018,IB,Iberia,ib1341,SAP,BCN,11/03/2025 12:11,11/03/2025 17:02,266,ON_TIME,0,B757,BUSINESS,4A,703da440-9759-4196-b014-875cc61736d0,Femenino,29,SV,03/09/2025 05:57,WEB,PUNTOS,359,USD,359,3,2
4019,AA,American Airlines,AA6661,MEX,BCN,09/11/2024 11:12,09/11/2024 14:14,170,ON_TIME,0,E190,ECONOMY,18F,230d733a-a0d8-471e-abaf-98e7268baafb,M,13,GT,13/09/2024 14:57,WEB,PAYPAL,49.84,USD,49.84,2,1
4020,AV,Avianca,AV5806,JFK,SJO,25/10/2024 07:00,10-25-2024 08:24 AM,71,ON_TIME,0,B757,ECONOMY,35D,aaf64e65-06ec-4793-a690-2f9caaa953bc,M,32,CR,29/06/2024 01:22,APP,TARJETA,179.27,USD,179.27,1,0
4021,UA,United,UA2275,SAL,SJO,24/12/2025 13:00,24/12/2025 16:46,186,DELAYED,17,B757,ECONOMY,39B,4d313316-c03c-4644-a5a2-a3fe25512eff,M,31,PE,08-25-2025 08:18 PM,APP,PUNTOS,76.39,GTQ,9.78,2,1
4022,B6,JetBlue,b65713,MAD,BOG,03/03/2025 06:32,03/03/2025 13:14,383,ON_TIME,0,B737,ECONOMY,31E,2e3ac0b1-5a28-40ab-8f84-9058aa543722,M,15,US,24/01/2025 22:01,AGENCIA,PAYPAL,"113,42",USD,113.42,1,0
4023,FR,Ryanair,FR0963,BOG,MAD,05-31-2025 07:27 AM,31/05/2025 11:20,212,ON_TIME,0,B787,ECONOMY,21F,3dc2cc93-241a-4a43-9e04-32a63fae09a8,M,46,HN,03/07/2025 07:04,APP,PUNTOS,107.36,USD,107.36,0,0
4024,LA,LATAM,LA7121,BCN,GUA,04/12/2025 17:56,04/12/2025 20:35,147,ON_TIME,0,B738,ECONOMY,30B,fd438560-cf77-4ac7-a6e7-55eadb0dbe42,M,25,US,10/01/2025 01:04,AEROPUERTO,PAYPAL,63.6,EUR,69.32,2,1
4025,IB,Iberia,IB4399,PTY,BOG,09/04/2024 09:23,04/09/2024 11:56,129,ON_TIME,0,E190,ECONOMY,24C,ed5d79bf-1ca2-42aa-8e28-716518b2a637,M,17,,03-14-2024 12:25 PM,APP,PAYPAL,83.88,USD,83.88,2,1
4026,FR,Ryanair,FR0939,CUN,LAX,29/01/2024 04:47,01-29-2024 09:03 AM,181,DELAYED,58,A320,ECONOMY,35D,77592e4c-169d-45f3-93f5-d3867d3445b0,M,19,PA,17/01/2024 01:36,AGENCIA,TRANSFERENCIA,53.94,EUR,58.79,3,2
4027,DL,Delta,DL5492,LAX,MAD,14/06/2024 04:27,14/06/2024 07:23,151,ON_TIME,0,A320,ECONOMY,16D,a15375fe-5e37-41d7-8070-7f42903061d9,M,28,SV,21/02/2024 11:02,APP,EFECTIVO,68.63,USD,68.63,2,1
4028,AA,American Airlines,AA7430,HAV,LIM,19/05/2025 17:58,05-19-2025 09:45 PM,223,ON_TIME,0,A319,ECONOMY,25B,0b42b491-ee4c-4256-b454-44d0e6450f08,F,27,PE,02/02/2025 19:51,AEROPUERTO,TARJETA,95.9,USD,95.9,0,0
4029,AV,Avianca,AV8896,CUN,MAD,06/04/2025 12:17,06/04/2025 17:49,193,DELAYED,122,E190,ECONOMY,22C,f2f7a9f4-d1bb-40b5-897a-b00f5ecdf802,Masculino,35,CO,12/11/2024 01:42,CALL_CENTER,EFECTIVO,73.64,USD,73.64,0,0
4030,IB,Iberia,IB3580,MAD,LAX,08/03/2024 00:18,08/03/2024 03:33,174,ON_TIME,0,B757,BUSINESS,8C,d65de308-d90b-40e2-a0ad-921200fb7950,F,36,HN,06/02/2024 03:23,AEROPUERTO,PAYPAL,"126,65",MXN,7.35,1,0
4031,UA,United,UA7752,SJO,LAX,28/11/2024 17:51,28/11/2024 22:10,253,ON_TIME,0,CRJ9,ECONOMY,45E,2f30d5a8-9f4c-4a8a-b8f5-05eecebf6b57,F,35,ES,20/11/2024 21:11,APP,EFECTIVO,85.86,GTQ,10.99,0,0
4032,AM,Aeromexico,AM1539,SAL,SAP,22/01/2025 23:19,23/01/2025 00:33,49,ON_TIME,0,A320,BUSINESS,6C,cb96bb2b-ad44-4c78-8570-9430cbbceb09,M,14,ES,12-31-2024 12:10 AM,WEB,TRANSFERENCIA,253.9,USD,253.9,1,0
4033,B6,JetBlue,B62576,GUA,BOG,26/08/2024 10:20,26/08/2024 13:18,180,ON_TIME,0,A320,ECONOMY,20C,c2f29d41-98ce-40ff-a622-bf2ec1a30d52,M,22,HN,28/04/2024 15:27,APP,PAYPAL,84.07,MXN,4.88,1,0
4034,BA,British Airways,BA7406,MIA,PTY,16/11/2025 17:22,16/11/2025 21:01,222,ON_TIME,0,E190,FIRST,1B,6cce5af6-0c3c-4340-b127-c70d839ac737,M,49,MX,08/09/2025 01:14,AGENCIA,PUNTOS,"427,96",EUR,466.48,1,0
4035,B6,JetBlue,B60559,PTY,JFK,07-21-2025 04:08 AM,07-21-2025 07:14 AM,167,ON_TIME,0,CRJ9,ECONOMY,35C,9cd6b400-27b3-466f-bf80-affe63cd6d7e,F,34,CO,05-20-2025 12:01 PM,AGENCIA,PAYPAL,71.75,USD,71.75,1,0
4036,DL,DELTA,dl3129,MAD,MIA,12/11/2024 07:09,12/11/2024 11:53,281,ON_TIME,0,CRJ9,ECONOMY,28C,97225a44-d4ff-48a1-9cfc-6fed66b1ea08,F,46,CR,11/11/2024 01:54,CALL_CENTER,PAYPAL,103.15,MXN,5.98,1,0
4037,LA,LATAM,LA4047,HAV,LIM,09-13-2024 01:28 AM,13/09/2024 08:33,293,DELAYED,127,B757,PREMIUM_ECONOMY,12D,03f175ce-a259-4cac-a2b9-2d8d49f62ee7,M,25,MX,04/06/2024 07:39,APP,PUNTOS,83.25,USD,83.25,1,0
4038,FR,Ryanair,FR3720,SJO,PTY,11-21-2024 04:15 AM,21/11/2024 08:33,242,ON_TIME,0,B737,ECONOMY,23E,e6bd1669-3c34-4428-a7ab-45428470ecee,M,7,MX,28/08/2024 19:19,WEB,TRANSFERENCIA,"85,96",USD,85.96,0,0
4039,AV,Avianca,AV4459,MIA,LIM,09-18-2025 11:01 AM,09-18-2025 05:02 PM,341,ON_TIME,0,B737,ECONOMY,26B,b76f2e98-24a8-4369-af6f-87ba2f8a3238,F,32,CU,18/07/2025 01:30,AEROPUERTO,TRANSFERENCIA,121.23,EUR,132.14,1,0
4040,LA,LATAM,LA3319,MEX,BCN,20/03/2025 21:31,03-21-2025 12:01 AM,107,DELAYED,29,A320,ECONOMY,22E,b3d012da-e09f-4a4b-aab9-f0dd8edc39c1,F,38,US,03/04/2025 03:06,WEB,TARJETA,129.93,MXN,7.54,1,0
4041,LA,LATAM,LA3409,HAV,BOG,02/11/2024 14:58,02/11/2024 22:19,380,DELAYED,70,B787,FIRST,3D,354222d9-de8d-4bc3-b2b2-0fd762b3fe8b,F,24,GT,22/09/2024 21:19,,PUNTOS,460.98,USD,460.98,1,0
4042,LA,LATAM,LA9037,MIA,BOG,11/01/2024 05:11,01/11/2024 09:50,267,ON_TIME,0,B757,ECONOMY,44D,8b794f55-92f3-4816-a8b0-c784ebb744ef,F,27,HN,07/12/2023 19:04,AEROPUERTO,PAYPAL,106.93,USD,106.93,0,0
4043,FR,Ryanair,FR4206,BOG,BCN,04/06/2025 02:53,06/04/2025 06:33,216,ON_TIME,0,B739,FIRST,2E,362033a4-d42e-46b0-944c-32c71f78c73d,F,15,CU,10/01/2025 18:21,APP,PUNTOS,336.07,USD,336.07,1,0
4044,BA,British Airways,BA7339,HAV,BCN,12/04/2025 01:45,12/04/2025 07:33,354,ON_TIME,0,A320,ECONOMY,35F,40d65651-03dd-467e-b1e1-b0035691b2af,Masculino,8,SV,13/10/2025 20:09,,TARJETA,74.18,USD,74.18,1,0
4045,DL,Delta,dl1899,SAP,JFK,17/06/2025 00:40,06-17-2025 03:41 AM,166,ON_TIME,0,E190,ECONOMY,23D,30922baa-1a15-4e13-847f-1760d59949d2,M,39,CU,03-22-2025 01:00 PM,AGENCIA,PAYPAL,67.87,GTQ,8.69,1,0
4046,UA,United,UA1315,SAP,LAX,03/10/2025 13:35,03/10/2025 18:58,317,ON_TIME,0,CRJ9,ECONOMY,19B,44791413-7cd5-4a72-aa31-a484b93b0b2a,M,20,US,11/09/2025 19:42,APP,TARJETA,"109,52",USD,109.52,2,1
4047,CM,Copa Airlines,CM5127,LAX,MEX,26/06/2025 05:08,06-26-2025 12:11 PM,408,ON_TIME,0,CRJ9,ECONOMY,33A,2b504eb0-18e3-4f9c-ad35-a97952858446,F,32,HN,16/03/2025 00:05,AGENCIA,TRANSFERENCIA,68.62,USD,68.62,2,1
4048,CM,Copa Airlines,CM9133,PTY,MIA,05/03/2025 01:21,05/03/2025 05:09,223,ON_TIME,0,CRJ9,BUSINESS,5C,534de6ea-c46f-47b1-887a-c0de87da720a,m,34,CO,23/02/2025 22:15,CALL_CENTER,TARJETA,450.91,USD,450.91,1,0
4049,AV,Avianca,AV8180,JFK,SAP,26/04/2025 12:31,26/04/2025 19:52,419,ON_TIME,0,B767,ECONOMY,27C,e3ee41f7-30f9-4e5a-b53e-511f10a83564,M,48,SV,06/03/2025 04:39,APP,EFECTIVO,122.35,GTQ,15.66,1,0
4050,WN,Southwest,WN7292,HAV,SJO,25/01/2024 01:24,25/01/2024 03:05,84,ON_TIME,0,B737,ECONOMY,43A,c370fc0d-1a79-450b-a900-05ebff82edba,F,39,PA,10/10/2023 01:16,WEB,TRANSFERENCIA,86.34,USD,86.34,2,1
4051,AA,American Airlines,AA8141,MIA,MEX,23/12/2024 03:10,23/12/2024 04:51,92,ON_TIME,0,B767,ECONOMY,22B,2af99ea4-88b8-4925-b395-720f3e6253c5,F,2,CR,04/12/2024 23:14,APP,TRANSFERENCIA,64.22,USD,64.22,0,0
4052,B6,JETBLUE,B63821,LAX,PTY,05/01/2025 00:48,01/05/2025 06:25,175,DELAYED,142,B787,ECONOMY,39C,635f2d94-cac0-48f6-ade2-3a4f9a3a112b,Masculino,27,ES,18/12/2024 16:48,CALL_CENTER,TARJETA,42.26,USD,42.26,1,0
4053,B6,JetBlue,B63410,MEX,SAP,16/04/2025 01:23,16/04/2025 03:15,95,ON_TIME,0,A321,ECONOMY,36C,1f1c12c9-b051-4d6d-b38c-7bc4d47db99c,F,18,CO,17/01/2025 01:53,CALL_CENTER,TARJETA,40.72,GTQ,5.21,2,1
4054,B6,JetBlue,B69245,BCN,PTY,14/06/2024 17:27,06-14-2024 11:39 PM,155,DELAYED,199,B737,PREMIUM_ECONOMY,11F,f2e7b336-aa31-4d39-a2b3-e5fc14656bc5,M,33,PA,28/05/2024 06:44,CALL_CENTER,TARJETA,146.45,USD,146.45,1,0
4055,WN,Southwest,WN7576,MEX,GUA,08/07/2025 21:09,09/07/2025 00:31,207,ON_TIME,0,B777,ECONOMY,34F,b497f688-b6d5-4095-ac01-775167440b14,F,48,PA,30/03/2025 07:16,CALL_CENTER,PUNTOS,94.18,GTQ,12.06,1,0
4056,FR,Ryanair,FR0995,MAD,SJO,09/04/2024 22:55,05/09/2024 05:33,400,ON_TIME,0,B738,ECONOMY,45F,9e452f91-01ec-4e8d-98fa-0dc430fc63cc,M,21,HN,25/05/2024 05:50,AGENCIA,PAYPAL,41.42,GTQ,5.3,2,1
4057,AM,Aeromexico,AM0304,mia,CUN,10-22-2025 02:24 AM,22/10/2025 06:49,151,DELAYED,123,B739,ECONOMY,41B,d4f1b289-f91a-4dde-be3b-a07015b7e31a,F,11,CU,09/07/2025 15:49,WEB,PUNTOS,52.24,USD,52.24,1,0
4058,DL,Delta,DL7232,BCN,LIM,22/06/2025 08:55,,,CANCELLED,,B787,ECONOMY,,243b2bd7-ff5b-4b09-b457-1bb2b8518ead,m,22,PE,03-25-2025 03:17 PM,WEB,TRANSFERENCIA,"77,02",GTQ,9.86,1,0
4059,AM,Aeromexico,AM2990,SAP,CUN,28/01/2024 02:14,28/01/2024 05:59,200,ON_TIME,0,B737,ECONOMY,26E,8c5e1b06-ac56-41cc-89b4-338590c0c579,M,20,CR,05/11/2023 17:38,AEROPUERTO,PAYPAL,91.71,GTQ,11.74,1,0
4060,LA,LATAM,LA8828,MAD,bog,19/10/2024 21:48,19/10/2024 23:01,64,ON_TIME,0,CRJ9,ECONOMY,24F,d5157f99-5205-405b-9c08-ee58a1f80eb5,M,30,PE,14/08/2024 22:50,WEB,TRANSFERENCIA,"81,75",GTQ,10.46,1,0
4061,AM,Aeromexico,AM7211,MAD,GUA,20/05/2025 20:14,21/05/2025 01:27,318,ON_TIME,0,B738,ECONOMY,32B,9876dbe9-0c2e-42dd-9e53-41ffd89fd504,F,48,US,04-24-2025 11:44 AM,AEROPUERTO,TRANSFERENCIA,53.89,EUR,58.74,1,0
4062,IB,IBERIA,IB7602,PTY,JFK,17/07/2025 16:27,17/07/2025 22:11,325,ON_TIME,0,B737,PREMIUM_ECONOMY,15C,0f97f3af-af71-4480-b393-e297f1c940ad,Masculino,39,CO,09/06/2025 22:36,CALL_CENTER,PUNTOS,109.42,USD,109.42,0,0
4063,B6,JetBlue,B60655,GUA,BCN,07/02/2025 10:33,07/02/2025 14:27,214,ON_TIME,0,B737,ECONOMY,45E,ce78ceb3-4832-4441-b51d-a4a0c98f8f3e,F,29,HN,02/01/2025 06:41,AEROPUERTO,PAYPAL,111.03,USD,111.03,2,1
4064,UA,United,UA2397,CUN,LAX,07-23-2024 12:33 PM,07-23-2024 03:25 PM,174,ON_TIME,0,B737,ECONOMY,38B,d5181449-3ca6-4eb5-a972-8f4fd8061ae4,M,45,CR,11/05/2024 06:02,WEB,TRANSFERENCIA,58.48,USD,58.48,1,0
4065,AA,American Airlines,AA3513,MAD,SJO,13/07/2024 08:05,13/07/2024 13:18,308,ON_TIME,0,A319,PREMIUM_ECONOMY,11A,0b927f36-193b-4c28-8f0a-24fb4957156f,M,31,ES,29/06/2024 17:29,APP,TRANSFERENCIA,121.34,USD,121.34,0,0
4066,WN,SOUTHWEST,WN4261,JFK,cun,09/10/2025 15:25,,,CANCELLED,,B787,BUSINESS,,bb2574c7-6218-431f-9a86-03f602bd771a,F,30,CO,01/07/2025 00:37,APP,TRANSFERENCIA,219.91,GTQ,28.15,2,1
4067,B6,JetBlue,B60083,SAL,JFK,13/04/2024 21:44,13/04/2024 22:49,73,ON_TIME,0,B738,ECONOMY,27B,94552897-258e-44af-bcd7-585f0953e8a6,M,37,CU,20/12/2023 07:18,APP,PUNTOS,154.69,USD,154.69,2,1
